journal,year,title,authors,abstract,url
The Review of Financial Studies,2021,Term Structure of Risk in Expected Returns,Irina Zviadadze,"This paper develops a methodology to test structural asset pricing models based on their implications for the multiperiod risk-return trade-off. A new measure, the term structure of risk, captures the sensitivities of multiperiod expected returns to structural shocks. The level and slope of the term structure of risk can indicate misspecification in equilibrium models. I evaluate the performance of asset pricing models with long-run risk, consumption disasters, and variance shocks. I find that only a model with multiple shocks in the variance of consumption growth is consistent with the propagation of and compensation for risk in the aggregate stock market.",http://hdl.handle.net/10.1093/rfs/hhab013
The Review of Financial Studies,2021,Firm Characteristics and Empirical Factor Models: A Model Mining Experiment,Mary Tian,"In a novel model mining experiment, we data mine hundreds of randomly constructed three-factor models and find that many outperform well-known models from the literature, including those with four and five factors. The results provide compelling evidence that the threshold of factor model success needs to be raised. Confidence intervals for model rankings, derived from a bootstrap simulation, offer new insights into the consistency of a model’s pricing ability. Rankings for some well-known models are unusually volatile, which have wider confidence intervals than that of most of the random factor models.",http://hdl.handle.net/10.1093/rfs/hhaa126
The Review of Financial Studies,2021,COVID-19 and Its Impact on Financial Markets and the Real Economy,"Itay Goldstein, Ralph S J Koijen and Holger M Mueller","The COVID-19 pandemic severely disrupted financial markets and the real economy worldwide. These extraordinary events prompted large monetary and fiscal policy interventions. Recognizing the unusual nature of the shock, the academic community has produced an impressive amount of research during the last year. Macro-finance models have been extended to analyze the impact of epidemics. Empirical papers study the origins and consequences of the disruptions and the impact of policy interventions. New research evaluates the ongoing financial fragility and its relation to previous episodes and regulations. This special issue contains early contributions to this important and rapidly developing literature.1",http://hdl.handle.net/10.1093/rfs/hhab085
The Review of Financial Studies,2021,The Macroeconomics of Epidemics,"Martin Eichenbaum, Sergio Rebelo and Mathias Trabandt","We extend the canonical epidemiology model to study the interaction between economic decisions and epidemics. Our model implies that people cut back on consumption and work to reduce the chances of being infected. These decisions reduce the severity of the epidemic but exacerbate the size of the associated recession. The competitive equilibrium is not socially optimal because infected people do not fully internalize the effect of their economic decisions on the spread of the virus. In our benchmark model, the best simple containment policy increases the severity of the recession but saves roughly half a million lives in the United States.",http://hdl.handle.net/10.1093/rfs/hhab040
The Review of Financial Studies,2021,Optimal Mitigation Policies in a Pandemic: Social Distancing and Working from Home,"Callum Jones, Thomas Philippon and Venky Venkateswaran","We study an economy’s response to an unexpected epidemic. The spread of the disease can be mitigated by reducing consumption and hours worked in the office. Working from home is subject to learning-by-doing. Private agents’ rational incentives are relatively weak and fatalistic. The planner recognizes infection and congestion externalities and implements front-loaded mitigation. Under our calibration, the planner reduces cumulative fatalities by 48 compared to 24 by private agents, although with a sharper drop in consumption. Our model can replicate key industry and/or occupational-level patterns and explain how large variations in outcomes across regions can stem from small initial differences.",http://hdl.handle.net/10.1093/rfs/hhab076
The Review of Financial Studies,2021,Implications of Stochastic Transmission Rates for Managing Pandemic Risks,"Harrison Hong, Neng Wang and Jinqiang Yang","We introduce aggregate transmission shocks to an epidemic model and link firm valuations to infections via an asset pricing framework with vaccines. Infections lower earnings growth but firms can mitigate damages. We estimate a large reproduction numberand transmission volatility for COVID-19. Using these estimates, we quantify the bias of deterministic approximations based on . Our model generates predictions consistent with the data: unexpected infection resurgence, nonmonotonic mitigation policies, and higher price-to-earnings ratios during a pandemic. Valuations would be significantly lower absent mitigation and a high vaccine arrival rate.",http://hdl.handle.net/10.1093/rfs/hhaa132
The Review of Financial Studies,2021,Business Restrictions and COVID-19 Fatalities,Matthew Spiegel and Heather Tookes,"We collect a time-series database of business and related restrictions for every county in the United States from March through December 2020. We find strong evidence consistent with the idea that employee mask policies, mask mandates for the general population, restaurant and bar closures, gym closures, and high-risk business closures reduce future fatality growth. Other business restrictions, such as second-round closures of low- to medium-risk businesses and personal care/spa services, did not generate consistent evidence of lowered fatality growth and may have been counterproductive.",http://hdl.handle.net/10.1093/rfs/hhab069
The Review of Financial Studies,2021,When Selling Becomes Viral: Disruptions in Debt Markets in the COVID-19 Crisis and the Fed’s Response,"Valentin Haddad, Alan Moreira and Tyler Muir","We document extreme disruption in debt markets during the COVID-19 crisis: a severe price crash accompanied by significant dislocations at the safer end of the credit spectrum. Investment-grade corporate bonds traded at a discount to credit default swaps; exchange-traded funds traded at a discount to net asset value, more so for safer bonds. The Federal Reserve’s announcement of corporate bond purchases caused these dislocations to disappear and prices to recover. These facts inform potential theories of the disruption. The best explanation is an acute liquidity need for specific bond investors, such as mutual funds, leading them to liquidate large positions.",http://hdl.handle.net/10.1093/rfs/hhaa145
The Review of Financial Studies,2021,Corporate Bond Liquidity during the COVID-19 Crisis,"Mahyar Kargar, Benjamin Lester, David Lindsay, Shuo Liu, Pierre-Olivier Weill and Diego Zúñiga","We study liquidity conditions in the corporate bond market during the COVID-19 pandemic. We document that the cost of trading immediately via risky-principal trades dramatically increased at the height of the sell-off, forcing customers to shift toward slower agency trades. Exploiting eligibility requirements, we show that the Federal Reserve’s corporate credit facilities have had a positive effect on market liquidity. A structural estimation reveals that customers’ willingness to pay for immediacy increased by about 200 bps per dollar of transaction, but quickly subsided after the Fed announced its interventions. Dealers’ marginal cost also increased substantially but did not fully subside.",http://hdl.handle.net/10.1093/rfs/hhab063
The Review of Financial Studies,2021,"Liquidity Restrictions, Runs, and Central Bank Interventions: Evidence from Money Market Funds","Lei Li, Yi Li, Marco Macchiavelli and Xing (Alex) Zhou","Liquidity restrictions on investors, like the redemption gates and liquidity fees introduced in the 2016 money market fund (MMF) reform, are meant to improve financial stability. However, we find evidence that such liquidity restrictions exacerbated the run on prime MMFs during the COVID-19 crisis. Our results indicate that gates and fees could generate strategic complementarities among investors in crisis times. Severe outflows from prime MMFs led the Federal Reserve to intervene with the Money Market Mutual Fund Liquidity Facility (MMLF). Using MMLF microdata, we show how the provision of “liquidity of last resort” stabilized prime funds.",http://hdl.handle.net/10.1093/rfs/hhab065
The Review of Financial Studies,2021,How Did Depositors Respond to COVID-19?,"Ross Levine, Chen Lin, Mingzhu Tai and Wensi Xie","Why did banks experience massive deposit inflows during the pandemic? We discover that deposit interest rates at bank branches in counties with higher COVID-19 infection rates fell by more than rates at branches—even branches of the same bank—in counties with lower infection rates. Credit drawdowns, national policies, such as the Payment Protection Program, and a flight-to-safety do not account for these cross-branch changes in deposit rates. Evidence suggests that higher local COVID-19 infection rates are associated with households’ greater anxiety about future job and income losses, anxiety that induces households to reduce spending and increase deposits.",http://hdl.handle.net/10.1093/rfs/hhab062
The Review of Financial Studies,2021,How Valuable Is Financial Flexibility when Revenue Stops? Evidence from the COVID-19 Crisis,"Ruediger Fahlenbrach, Kevin Rageth and René M Stulz","Firms with greater financial flexibility should be better able to fund a revenue shortfall resulting from the COVID-19 shock and benefit less from policy responses. We find that firms with high financial flexibility within an industry experience a stock price drop that is 26, or 9.7 percentage points, lower than those with low financial flexibility. This differential return persists as stock prices rebound. Firms more exposed to the COVID-19 shock benefit more from cash holdings. No evidence suggests that recent payouts worsened the average firm’s drop in stock price. Our results cannot be explained by a leverage effect.",http://hdl.handle.net/10.1093/rfs/hhaa134
The Review of Financial Studies,2021,A Model of Endogenous Risk Intolerance and LSAPs: Asset Prices and Aggregate Demand in a “COVID-19” Shock,Ricardo Caballero and Alp Simsek,"We theoretically investigate the interaction of endogenous risk intolerance and monetary policy following a large recessionary shock. As asset prices dip, risk-tolerant agents’ wealth share declines. This decline reduces the market’s risk tolerance and triggers a downward loop in asset prices and aggregate demand when the interest rate policy is constrained. In this context, large-scale asset purchases are effective because they transfer unwanted risk to the government’s balance sheet. These effects are sizable when the model is calibrated to match the estimates of aggregate asset demand inelasticity. The COVID-19 shock illustrates the environment we seek to capture.",http://hdl.handle.net/10.1093/rfs/hhab036
The Review of Financial Studies,2021,Fintech Borrowers: Lax Screening or Cream-Skimming?,Marco Di Maggio and Vincent Yao,"We study the personal credit market using unique individual-level data covering fintech and traditional lenders. We show that fintech lenders acquire market share by lending first to higher-risk borrowers and then to safer borrowers, and rely mainly on hard information to make credit decisions. Fintech borrowers are significantly more likely to default than neighbor individuals with the same characteristics borrowing from traditional financial institutions. Furthermore, they tend to experience a short-lived reduction in the cost of credit, because their indebtedness increases more than non-fintech borrowers after loan origination. However, fintech lenders’ pricing strategies are likely to take this into account.",http://hdl.handle.net/10.1093/rfs/hhaa142
The Review of Financial Studies,2021,Home Equity and Labor Income: The Role of Constrained Mobility,"Radhakrishnan Gopalan, Barton H Hamilton, Ankit Kalda, David Sovich and Holger Mueller","Using detailed data for U.S. homeowners, we document a negative, nonlinear relation between the loan-to-value ratio (LTV) of homeowners’ primary residence and their labor income. Consistent with high LTV individuals experiencing constrained mobility, we find stronger effects among subprime, liquidity- constrained individuals and those living in regions with limited alternative local employment opportunities and strict noncompete law enforcement. Though high LTV individuals are less likely to move across MSAs, they are more likely to change jobs without changing their residence. We find no effects among similar neighboring renters employed at the same firm and with a similar job tenure.",http://hdl.handle.net/10.1093/rfs/hhaa136
The Review of Financial Studies,2021,Skilled Labor Mobility and Firm Value: Evidence from Green Card Allocations,Mo Shen and David Denis,This paper studies how the labor market frictions of skilled workers affect corporate valuation. The analysis features immigrant workers’ mobility constraints imposed by the U.S. green card application process and exploits exogenous variations caused by imperfections in the current immigration system. The study finds that relaxing mobility constraints negatively influences firm value. This effect is stronger for firms with higher labor adjustment costs. Reductions in investments and increases in labor costs are channels through which labor mobility adversely affects firm value. The findings suggest that monopoly rent over skilled workers is an important economic determinant of corporate valuation.,http://hdl.handle.net/10.1093/rfs/hhab014
The Review of Financial Studies,2021,"CEO Noncompete Agreements, Job Risk, and Compensation","Omesh Kini, Ryan Williams, Sirui Yin and David Denis","Using hand-collected data on CEO noncompete agreements (NCAs), we find that NCAs are less common when CEOs expect to incur greater personal costs from reduced job mobility and more common when firms expect to suffer greater economic harm if departing CEOs leave to work for a competitor. Additionally, turnover-performance sensitivity is stronger when CEOs have NCAs. Finally, total compensation and incentive pay are higher if CEOs have more enforceable NCAs. Our identification strategy exploits staggered state-level changes in NCA enforceability. Overall, our findings suggest that restrictions on job mobility have important implications for how CEOs are monitored and compensated.",http://hdl.handle.net/10.1093/rfs/hhaa103
The Review of Financial Studies,2021,Incentivizing Financial Regulators*,Joseph Kalmenovitz,"I study how promotion incentives within the public sector affect financial regulation. I assemble individual data for all SEC enforcement attorneys between 2002 and 2017, including enforcement cases, salaries, and ranks. Consistent with tournament model, attorneys with stronger promotion incentives are involved in more enforcement, especially against severe misconduct, and in tougher settlement terms. For identification, I rely on cross-sectional tests within offices and ranks and on exogenous variation in salaries resulting from a conversion to a new pay system. The findings highlight a novel link between incentives and regulation and show that the regulator’s organizational design affects securities markets.",http://hdl.handle.net/10.1093/rfs/hhaa138
The Review of Financial Studies,2021,Information Dispersion across Employees and Stock Returns,"Ashwini Agrawal, Isaac Hacamo, Zhongchen Hu and Wei Jiang","Rank-and-file employees are becoming increasingly critical for many firms, yet we know little about how their employment dynamics matter for stock prices. We analyze new data from the individual CV’s of public company employees and find that rank-and-file labor flows can be used to predict abnormal stock returns. Accounting data and survey evidence indicate that workers’ labor market decisions reflect information about future corporate earnings. Investors, however, do not appear to fully incorporate this information into their earnings expectations. The findings support the hypothesis that rank-and-file employees’ entry and exit decisions reveal valuable insights into their employers’ future stock performance.",http://hdl.handle.net/10.1093/rfs/hhaa105
The Review of Financial Studies,2021,Private Equity Buyouts and Workplace Safety,"Jonathan Cohn, Nicole Nestoriak, Malcolm Wardlaw and Wei Jiang","This paper presents evidence of a large, persistent decline in establishment-level workplace injury rates after private equity (PE) buyouts of publicly traded U.S. firms. We find that firms experience fewer OSHA safety violations after buyouts and that a larger decline in injury rates is associated with an increased probability of exit via IPO. Employment reductions after buyouts are concentrated in relatively low-injury-risk establishments. Overall, our results suggest that buyouts improve workplace safety and that PE acquirers benefit from this improvement. We explore possible causes of these changes through interviews with executives of companies acquired in buyouts and through cross-sectional analysis.",http://hdl.handle.net/10.1093/rfs/hhab001
The Review of Financial Studies,2021,International Trade and the Propagation of Merger Waves,"Muhammad Farooq Ahmad, Eric  de Bodt, Jarrad Harford and David Denis","Cross-border merger activity is growing in importance. We map the global trade network each year from 1989 to 2016 and compare it to cross-border and domestic merger activity. Trade-weighted merger activity in trading partner countries has statistically and economically significant explanatory power for the likelihood that a given country will be in a merger wave state, at both the cross-border and domestic levels, even controlling for its own lagged merger activity. The role of trade as a channel for transmitting merger waves is confirmed using import tariff cuts and trade sanctions as instruments to mitigate endogeneity. Overall, the full trade network helps our understanding of merger waves and how merger activity propagate across borders.",http://hdl.handle.net/10.1093/rfs/hhaa104
The Review of Financial Studies,2021,Financing Corporate Growth,"Murray Z Frank, Ali Sanati and Holger Mueller","Considerable research tackles the aggregate impact of debt financing. We show that equity is more important for firm growth than generally understood. A dollar of equity issuance is associated with an extra $\$0.93$ of real assets, whereas a dollar of debt issuance is associated with an extra $\$0.14$. Firms issue equity first, then increase real assets, and, finally, issue debt while repurchasing equity. We explain this sequence using a model in which debt is tax preferred relative to equity but is subject to limited commitment. We use the estimated model to evaluate how several government policies affect corporate growth.",http://hdl.handle.net/10.1093/rfs/hhaa133
The Review of Financial Studies,2021,Bank Concentration and Product Market Competition,Farzad Saidi and Daniel Streitz,"This paper documents a link between bank concentration and markups in nonfinancial sectors. We exploit concentration-increasing bank mergers and variation in banks’ market shares across industries and show that higher credit concentration is associated with higher markups and that high-market-share lenders charge lower loan rates. We argue that this is due to the greater incidence of competing firms sharing common lenders that induce less aggressive product market behavior among their borrowers, thereby internalizing potential adverse effects of higher rates. Consistent with our conjecture, the effect is stronger in industries with competition in strategic substitutes where negative product market externalities are greatest.",http://hdl.handle.net/10.1093/rfs/hhab005
The Review of Financial Studies,2021,Bank Lending in the Knowledge Economy,"Giovanni Dell’Ariccia, Dalida Kadyrzhanova, Camelia Minoiu and Lev Ratnovski","We study the composition of bank loan portfolios during the transition of the real sector to a knowledge economy where firms increasingly use intangible capital. Exploiting heterogeneity in bank exposure to the compositional shift from tangible to intangible capital, we show that exposed banks curtail commercial lending and reallocate lending to other assets, such as mortgages. We estimate that the substantial growth in intangible capital since the mid-1980s explains around 30% of the secular decline in the share of commercial lending in banks’ loan portfolios. We provide suggestive evidence that this reallocation increased the riskiness of banks’ mortgage lending.",http://hdl.handle.net/10.1093/rfs/hhaa144
The Review of Financial Studies,2021,"Capital Flows, Real Estate, and Local Cycles:Evidence from German Cities, Banks, and Firms","Peter Bednarek, Daniel te Kaat, Chang Ma and Alessandro Rebucci","We study how capital flows affects German cities’ GDP growth depending on the state of their real estate markets. Identification exploits a policy framework assigning refugees to cities on a quasi-random basis and variation in nondevelopable area for the construction of an exposure measure to real estate market tightness. We estimate that the most exposed cities to real estate market tightness grew at least 1.9 percentage points more than the least exposed ones, cumulatively, from 2009 to 2014. Capital inflows shift credit to firms with more collateral, which leads firms to hire and invest more in response to these shocks.",http://hdl.handle.net/10.1093/rfs/hhab017
The Review of Financial Studies,2021,The Economics of the Fed Put,Anna Cieslak and Annette Vissing-Jorgensen,"Since the mid-1990s, negative stock returns comove with downgrades to the Fed’s growth expectations and predict policy accommodations. Textual analysis of FOMC documents reveals that policy makers pay attention to the stock market. The primary mechanism is their concern with the consumption wealth effect, with a secondary role for the market predicting the economy. We find little evidence of the Fed overreacting to the market in an ex post sense (reacting beyond the market’s effect on growth expectations). Although policy makers are aware that the Fed put could induce risk-taking, moral hazard considerations appear not to significantly affect their decision-making ex ante.",http://hdl.handle.net/10.1093/rfs/hhaa116
The Review of Financial Studies,2021,Kicking the Can Down the Road: Government Interventions in the European Banking Sector,"Viral Acharya, Lea Borchert, Maximilian Jager and Sascha Steffen","We analyze government interventions in the eurozone banking sector during the 2008–2009 financial crisis. Using a novel data set, we document that fiscally constrained governments “kicked the can down the road” by providing banks with guarantees instead of fully-fledged recapitalizations. We econometrically address the endogeneity associated with bailout decisions in identifying their consequences. We find that forbearance prompted undercapitalized banks to shift their assets from loans to risky sovereign debt and engage in zombie lending, resulting in weaker credit supply, elevated risk in the banking sector, and, eventually, a greater reliance on liquidity support from the European Central Bank.",http://hdl.handle.net/10.1093/rfs/hhab002
The Review of Financial Studies,2021,"Bank Cleanups, Capitalization, and Lending: Evidence from India","Yakshup Chopra, Krishnamurthy Subramanian and Prasanna L Tantri","We examine the Indian bank asset quality review, which doubled the declared loan delinquency rate. Relative economic stability during the exercise and the absence of a capital backstop together make it unique. We find that the expected reduction in information asymmetry does not automatically lead to the recapitalization of banks by markets. The consequent undercapitalization leads to underinvestment and risk-shifting through zombie lending. The impact flows to the real economy through borrowers, including shadow banks, and adversely impacts growth. These findings show that bank cleanup exercises not accompanied by policies aimed at recapitalization may be insufficient even during normal times.",http://hdl.handle.net/10.1093/rfs/hhaa119
The Review of Financial Studies,2021,Demand Effects in the FX Forward Market: Micro Evidence from Banks’ Dollar Hedging,Abbassi Puriya and Falk Bräuning,"Using contract-level supervisory data, we show that dollar forward sales by non-U.S. banks that are initiated at the end of a quarter and mature shortly after it concludes trade at higher prices and higher volumes. These effects are driven by banks with large net on-balance-sheet dollar assets that they can hedge around quarter ends by selling dollars forward (increasing off-balance-sheet short positions), which suggests regulatory arbitrage to reduce capital charges for open foreign exchange (FX) exposure. Our results indicate that demand effects related to banks’ management of FX exposure are an important driver of deviations from covered interest rate parity.",http://hdl.handle.net/10.1093/rfs/hhaa123
The Review of Financial Studies,2021,How is Liquidity Priced in Global Markets?,"Ines Chaieb, Vihang Errunza, Hugues Langlois and Andrew Karolyi","We develop a new global asset pricing model to study how illiquidity interacts with market segmentation and investability constraints in 42 markets. Noninvestable stocks that can only be held by foreign investors earn higher expected returns compared to freely investable stocks due to limited risk sharing and higher illiquidity. In addition to the world market premium, on average, developed and emerging market noninvestables earn an annual unspanned local market risk premium of $1.17\%$ and $9.04\%$, and a liquidity level premium of $1.06\%$ and $2.39\%$, respectively. These results obtained in a conditional setup are robust to the choice of liquidity measure.",http://hdl.handle.net/10.1093/rfs/hhaa125
The Review of Financial Studies,2021,Funding Constraints and Informational Efficiency,"Sergei Glebkin, Naveen Gondhi and John Chi-Fong Kuong","We analyze a tractable rational expectations equilibrium model with margin constraints. We argue that constraints affect and are affected by informational efficiency, leading to a novel amplification mechanism. A decline in wealth tightens constraints and reduces investors’ incentive to acquire information, lowering price informativeness. Lower informativeness, in turn, increases the risk borne by financiers who fund trades, leading them to further tighten constraints faced by investors. This information spiral leads to (a) significant increases in risk premium and return volatility in crises, when investors wealth declines, (b) complementarities in information acquisition in crises, and (c) complementarities in margin requirements.",http://hdl.handle.net/10.1093/rfs/hhaa124
The Review of Financial Studies,2021,Learning about the Neighborhood,"Zhenyu Gao, Michael Sockin and Wei Xiong","We develop a model to analyze information aggregation and learning in housing markets. Households enter a neighborhood by buying houses and consuming each other’s final goods. In the presence of pervasive informational frictions, housing prices serve as important signals to households and capital producers about the neighborhood’s economic strength. Our model provides a novel amplification mechanism in which noise from housing markets propagates throughout the local economy via learning because of the complementarity in households’ decisions, distorting migration into the neighborhood and the supply of capital and labor. We provide consistent evidence based on the recent U.S. housing cycle.",http://hdl.handle.net/10.1093/rfs/hhaa130
The Review of Financial Studies,2021,Does Collateral Value Affect Asset Prices? Evidence from a Natural Experiment in Texas,Albert Alex Zevelev,"Does the ability to pledge an asset as collateral, after purchase, affect its price? This paper identifies the impact of collateral service flows on house prices, exploiting a plausibly exogenous constitutional amendment in Texas that legalized home equity loans in 1998. The law change increased Texas house prices 4 $\%$; this is price-based evidence that households are credit-constrained and value home equity loans to facilitate consumption smoothing. Prices rose more in locations with inelastic supply, higher prelaw house prices, higher income, and lower unemployment. These estimates reveal that richer households value the option to pledge their home as collateral more strongly.",http://hdl.handle.net/10.1093/rfs/hhaa117
The Review of Financial Studies,2021,How Much Information Is Incorporated into Financial Asset Prices? Experimental Evidence,Lionel Page and Christoph Siemroth,"We investigate the informational content of prices in financial asset markets. To do so, we use a large number of market experiments in which the amount of information held by traders is precisely observed. We derive a new method to estimate how much of this information is incorporated into market prices. We find that public information is almost completely reflected in prices but that surprisingly little private information—less than 50%—is incorporated into prices. Our estimates therefore suggest that, while semistrong informational efficiency is consistent with the data, financial market prices may be very far from strong-form efficiency.",http://hdl.handle.net/10.1093/rfs/hhaa143
The Review of Financial Studies,2021,Experience Does Not Eliminate Bubbles: Experimental Evidence,"Anita Kopányi-Peuker, Matthias Weber and Lauren Cohen","We study the role of investor experience in the formation of asset price bubbles. We conduct a call market experiment in which participants trade assets with each other and a learning-to-forecast experiment in which participants only forecast future prices (while trade based on these forecasts is computerized). Each experiment comprises three treatments varying the information that participants receive about the fundamental value. Each experimental market is repeated three times. Throughout, we observe sizable bubbles that persist despite participant experience. Our findings in the call market experiment contrast with those in the literature. Our findings in the learning-to-forecast experiment are novel.",http://hdl.handle.net/10.1093/rfs/hhaa121
The Review of Financial Studies,2021,User Interface and Firsthand Experience in Retail Investing,"Li Liao, Zhengwei Wang, Jia Xiang, Hongjun Yan, Jun Yang and LaurenCohen","Using data from a major online peer-to-peer lending platform, we document that, due to time pressure, investors appear to focus on interest rates and only partially account for credit ratings in their decisions. The effect is stronger for mobile-based investors than for PC-based ones. Our evidence suggests that this variation is caused by the difference in information content on the interfaces rather than differences in the devices’ physical attributes per se. Investors improve their decisions by slowing down and paying more attention to credit ratings after experiencing a loan default firsthand, but not after observing others experiencing defaults.",http://hdl.handle.net/10.1093/rfs/hhaa127
The Review of Financial Studies,2021,Household Portfolio Underdiversification and Probability Weighting: Evidence from the Field,"Stephen Dimmock, Roy Kouwenberg, Olivia Mitchell and Kim Peijnenburg","We test whether probability weighting affects household portfolio choice in a representative survey. On average, people display inverse-S-shaped probability weighting, overweighting low probability events. As theory predicts, probability weighting is positively associated with portfolio underdiversification and significant Sharpe ratio losses. Analyzing respondents’ individual stock holdings, we find higher probability weighting is associated with owning lottery-type stocks and positively skewed equity portfolios. People with higher probability weighting are less likely to own mutual funds and more likely to either avoid equities or hold individual stocks. We are the first to empirically link individuals’ elicited probability weighting and real-world decisions under risk.",http://hdl.handle.net/10.1093/rfs/hhaa131
