journal,year,title,authors,abstract,url
Journal of Political Economy,2023,Gainers and Losers in Priority Services,Alex Gershkov and Eyal Winter,"We analyze the implications of priority service (PS) on customers’ welfare. In monopoly markets, PS can often decrease consumer surplus and can even yield a loss of welfare to all consumers. This happens despite its efficiency gains, as monopolists levy in revenue more than the total efficiency gains. PS can increase consumer surplus if it expands the consumption coverage—that is, if it introduces new customers who would not purchase the service otherwise. In duopoly markets, the price competition over PS can be severely eroded. Under homogeneity, firms act as if they were monopolists serving half of the market.",http://dx.doi.org/10.1086/724850
Journal of Political Economy,2023,Disability Insurance Income Saves Lives,"Alexander Gelber, Timothy Moore, Zhuan Pei and Alexander Strand","We show that higher payments from US Social Security Disability Insurance (DI) reduce mortality. Using administrative data on new DI beneficiaries, we exploit discontinuities in the benefit formula through a regression kink design. We estimate that $1,000 more in annual DI payments decreases the annual mortality rate of lower-income beneficiaries by approximately 0.18–0.35 percentage points, implying an elasticity of mortality with respect to DI income of around −0.6 to −1.0. We find no robust evidence of an effect of DI income on the mortality of higher-income beneficiaries.",http://dx.doi.org/10.1086/725172
Journal of Political Economy,2023,Informed Information Design,Frederic Koessler and Vasiliki Skreta,"We study informed persuasion, whereby a privately informed designer without ex ante commitment power chooses disclosure mechanisms to influence agents’ actions. We characterize the subset of Bayes-correlated equilibria yielding every designer type a payoff higher than what they could get from any disclosure mechanism with credible beliefs. This set of interim-optimal mechanisms is nonempty and tractable, and all its elements are perfect Bayesian equilibrium mechanisms of the informed-designer game. Interim-optimal mechanisms are characterized via belief-based approaches in pure persuasion settings. We identify single- and multiagent interactive environments in which ex ante–optimal mechanisms are interim optimal.",http://dx.doi.org/10.1086/724843
Journal of Political Economy,2023,Public Debt as Private Liquidity: Optimal Policy,"George-Marios Angeletos, Fabrice Collard and Harris Dellas","We study optimal policy in an economy where interest rates are low because public debt serves as collateral or buffer stock. Issuing more public debt raises welfare by easing the underlying friction but also reduces the private valuation of this service, raising interest rates. This trade-off shapes the optimal quantity of public debt in the long run, justifies a departure from tax smoothing in the short run, and calls for larger deficits during financial crises. Our analysis illustrates the possible robustness of these insights to different microfoundations and helps clarify when exactly low interest rates represent an opportunity for cheap government borrowing.",http://dx.doi.org/10.1086/725170
Journal of Political Economy,2023,Nobel Lecture: Financial Intermediaries and Financial Crises,Douglas W. Diamond,,http://dx.doi.org/10.1086/725793
Journal of Political Economy,2023,Nobel Lecture: Multiple Equilibria,Philip Dybvig,,http://dx.doi.org/10.1086/725792
Journal of Political Economy,2023,Multiproduct Cost Pass-Through: Edgeworth’s Paradox Revisited,Mark Armstrong and John Vickers,"Edgeworth’s paradox of taxation occurs when an increase in the unit cost of a product causes a multiproduct monopolist to reduce prices. We give simple illustrations of the paradox and a general analysis of the case of linear marginal cost and demand conditions, and we characterize which matrices of cost pass-through terms are consistent with profit maximization. When the firm supplies at least one pair of substitute products, we show how Edgeworth’s paradox always occurs with a suitable choice of cost function. We then establish a connection between Ramsey pricing and the paradox in a form relating to consumer surplus.",http://dx.doi.org/10.1086/724573
Journal of Political Economy,2023,"Information Acquisition, Efficiency, and Nonfundamental Volatility",Benjamin Hebert and Jennifer La’O,"We analyze efficiency and nonfundamental volatility in a class of generalized beauty-contest economies with endogenous information. As in models of rational-expectations equilibria, agents learn about exogenous states and endogenous aggregate actions. As in models of rational inattention, agents choose their information structures subject to a cost. We identify conditions on information costs that guarantee the existence of efficient or inefficient equilibria; we further identify conditions that guarantee the existence or nonexistence of equilibria with zero nonfundamental volatility. Mutual information, the cost typically assumed in rational-inattention models, guarantees the existence of an efficient equilibrium with zero nonfundamental volatility.",http://dx.doi.org/10.1086/724575
Journal of Political Economy,2023,Educational Attainment and Intergenerational Mobility: A Polygenic Score Analysis,"Aldo Rustichini, William G. Iacono, James J. Lee and Matt McGue","We extend a standard model of parental investment and intergenerational mobility to include a fully specified genetic analysis of skill transmission. The model’s predictions differ substantially from the standard model’s. The coefficient of intergenerational income elasticity (IGE) may be larger than that in the standard model and depends on the distribution of the genotype. The distribution of genetic endowments may be stratified according to income. The model is tested on data, including genetic information, of twins and their parents, estimating how IGE is affected by genetic factors and how environment and genes interact. The effect of intelligence is substantially stronger than that of other traits.",http://dx.doi.org/10.1086/724860
Journal of Political Economy,2023,Labor Market Conflict and the Decline of the Rust Belt,"Simeon D. Alder, David Lagakos and Lee Ohanian","No region of the United States fared worse over the postwar period than the Rust Belt. This paper analyzes how much of its decline can be accounted for by the persistent labor market conflict that characterized Rust Belt union-management relations. We develop a multisector, multiregion, dynamic general equilibrium model in which labor market conflict leads to strikes, wage premia, lower investment, and lower productivity growth. These lead to shrinking Rust Belt industries and to workers moving out of the Rust Belt. Labor conflict accounts for half of the decline in the region’s share of manufacturing employment. Foreign competition plays a smaller role, and its effects are concentrated after most of the region’s decline had already occurred.",http://dx.doi.org/10.1086/724852
Journal of Political Economy,2023,Sovereign Debt Ratchets and Welfare Destruction,"Peter DeMarzo, Zhiguo He and Fabrice Tourre","We study an impatient, risk-neutral government that cannot commit to a particular debt path, financed by competitive lenders. In equilibrium, debt adjusts slowly toward a debt-to-income target, exacerbating booms and busts. Strikingly, gains from trade dissipate when trading is continuous, leaving the government no better off than in financial autarky, owing to a sovereign “debt ratchet effect.” Moreover, citizens who are more patient than their government are strictly harmed. We characterize equilibrium debt dynamics, ergodics, and comparative statics when income follows a geometric Brownian motion and analyze devices that allow the sovereign to recapture gains from trade.",http://dx.doi.org/10.1086/724571
Journal of Political Economy,2023,Multidimensional Premarital Investments with Imperfect Commitment,"V. Bhaskar, Wenchao Li and Junjian Yi","We analyze premarital investments in human capital and housing when individuals are unable to make binding commitments to share their labor income with a prospective spouse. Investments are distorted if there are gender differences in bargaining power over own labor income or marriage market imbalances. Distortions are magnified when ex ante bargaining power favors one sex (e.g., women in China) and ex post bargaining power favors the other (e.g., men in China), since parents of boys will increase housing investments in order to credibly commit to share more resources with the boy’s potential wife, possibly crowding out human capital investments.",http://dx.doi.org/10.1086/724574
Journal of Political Economy,2023,Incentives and Performance with Optimal Money Management Contracts,Stefano Pegoraro,"I characterize the dynamics of incentives in an optimal contract with investment delegation, moral hazard, and uncertainty about the agent’s productivity. The principal increases the agent’s incentives after good performance in order to delegate more capital to an agent with higher perceived productivity, thus implementing a convex pay-for-performance scheme. Moreover, the principal commits to reduce the agent’s future incentives in order to mitigate ex ante investment distortions. Methodologically, I provide a duality-based strategy to overcome technical challenges common to continuous-time contracting models with state variables. I also derive a sufficient condition to verify the validity of the first-order approach.",http://dx.doi.org/10.1086/724576
Journal of Political Economy,2023,Firm-Embedded Productivity and Cross-Country Income Differences,"Vanessa Alviarez, Javier Cravino and Natalia Ramondo","We measure the contribution of firm-embedded productivity to cross-country income differences. By firm-embedded productivity we refer to firm-specific components of productivity, such as blueprints, management practices, and other intangible capital. Using micro-level data for multinational enterprises (MNEs), we compare market shares of the same MNE in different countries and document that they are systematically larger in less developed countries. This indicates that MNEs face less competition and that firm-embedded productivity is scarce in these countries. We implement a measure of firm-embedded productivity based on this observation. Differences in firm-embedded productivity account for one-third of the cross-country variance in output per worker in our sample.",http://dx.doi.org/10.1086/724314
Journal of Political Economy,2023,Fiscal Stimulus under Sovereign Risk,"Javier Bianchi, Pablo Ottonello and Ignacio Presno","What is the optimal fiscal policy response to a recession when the government is subject to sovereign risk? We study this question in a model of endogenous sovereign default with nominal rigidities. Increasing spending in a recession reduces unemployment, but it exposes the government to a debt crisis. We quantitatively analyze this trade-off between stimulus and austerity and find that expanding government spending may be undesirable, even in the presence of sizable Keynesian stabilization gains and inequality concerns. Consistent with these findings, we show that sovereign risk is a key driver of the fiscal procyclicality observed worldwide.",http://dx.doi.org/10.1086/724317
Journal of Political Economy,2023,No Kin in the Game: Moral Hazard and War in the US Congress,"Eoin McGuirk, Nathaniel Hilger and Nicholas Miller",We study agency frictions in the US Congress. We examine the long-standing hypothesis that political elites engage in conflict because they fail to internalize the associated costs. We compare the voting behavior of legislators with draft age sons versus draft age daughters during the conscription-era wars of the twentieth century. We estimate that having a draft age son reduces proconscription voting by 7–11 percentage points. Support for conscription recovers when a legislator’s son ages out of eligibility. We establish that agency problems contribute to political conflict and that politicians are influenced by private incentives orthogonal to political concerns or ideological preferences.,http://dx.doi.org/10.1086/724316
Journal of Political Economy,2023,Collective Progress: Dynamics of Exit Waves,"Esat Doruk Cetemen, Can Urgun and Leeat Yariv","We introduce a framework for studying collective search by teams. Discoveries are correlated over time and governed by a Brownian path, where search speed is jointly controlled. Agents individually choose when to cease search and implement their best discovery. We characterize equilibrium and optimal policies. Search speeds are constant within active alliances and depend on complementarities between members. A drawdown stopping boundary governs each agent’s search termination. The consequent exit waves, whereby possibly heterogeneous agents cease search simultaneously, exhibit deterministic sequencing but stochastic timing. We highlight environments with lower than optimal equilibrium speeds and search durations, and different exit waves.",http://dx.doi.org/10.1086/724321
Journal of Political Economy,2023,Local Evidence and Diversity in Minipublics,Arjada Bardhi and Nina Bobkova,"A policymaker selects a minipublic—a group of citizens from a demographically diverse citizenry with access to local evidence about the impact of a policy. Citizens face uncertainty about the policymaker’s eventual policy bias, which is shown to discourage the most marginally informative minipublic citizens from discovering their evidence. We fully characterize the optimal minipublic composition. Relative to the most demographically representative minipublic, the optimal minipublic overrepresents demographics at the margins of the citizenry while underrepresenting those around the median citizen. The representativeness of the optimal minipublic varies nonmonotonically with uncertainty. Our findings bear practical implications for minipublic design.",http://dx.doi.org/10.1086/724322
Journal of Political Economy,2023,"Trade, Technology, and Agricultural Productivity",Farid Farrokhi and Heitor Pellegrina,"We examine the contribution of trade to the rise of modern agriculture, taking into account interactions between trade, input requirements, and technology adoption. We develop and estimate a new multicountry general equilibrium model that incorporates producers’ choices of which crops to produce and with which technologies at the level of grid cells covering the earth’s surface. We find that trade cost reductions in agricultural inputs and the international transmission of productivity growth in the agricultural input sector since the 1980s induced large shifts from traditional, labor-intensive technologies to modern, input-intensive ones, with important global and distributional implications for productivity and welfare.",http://dx.doi.org/10.1086/724319
Journal of Political Economy,2023,The Stakeholder Corporation and Social Welfare,Marc Fleurbaey and Gregory Ponthiere,"The stakeholder (or responsible) firm maximizes the (weighted or unweighted) sum of the surpluses of its customers and suppliers (including workers). Although this objective is hard to empirically measure, it can be pursued by simple management rules that rely on constrained profit maximization. Unconstrained profit maximization gives a competitive edge to ordinary firms, but stakeholder firms are better for social welfare and internalize several important effects of their activities on society. Long-term entry decisions should rely on profit modified by Pigouvian pricing of externalities, and this result provides a novel justification for the polluter-pays principle.",http://dx.doi.org/10.1086/724318
Journal of Political Economy,2023,Understanding Cross-Country Differences in Health Status and Expenditures: Health Prices Matter,"Raquel Fonseca, Francois Langot, Pierre-Carl Michaud and Thepthida Sopraseuth","Using a general equilibrium heterogeneous agent model featuring health production, we quantify the contribution of health price in explaining cross-country differences in health expenditures and health status. Considering other country-specific explanatory factors, US health prices are estimated to be 33% higher than those of European countries. This price differential explains more than 60% of the difference in health expenditures and more than half of the difference in health status between Europe and the United States. Despite its large impact at the aggregate level, these price differences increase the lifetime cost of living of Americans by 2 percentage points.",http://dx.doi.org/10.1086/724113
Journal of Political Economy,2023,Recipes and Economic Growth: A Combinatorial March Down an Exponential Tail,Charles Jones,"As Romer and Weitzman emphasized in the 1990s, new ideas are often combinations of existing ideas, an insight absent from recent models. In Kortum's research around the same time, ideas are draws from a probability distribution, and Pareto distributions play a crucial role. Why are combinations missing, and do we really need such strong distributional assumptions to get exponential growth? This paper demonstrates that combinatorially growing draws from standard thin-tailed distributions lead to exponential growth; Pareto is not required. More generally, it presents a theorem linking the max extreme value to the number of draws and the shape of the upper tail for probability distributions.",http://dx.doi.org/10.1086/723631
Journal of Political Economy,2023,Identifying the Effect of Persuasion,Sung Jae Jun and Sokbae (Simon) Lee,"This paper examines a commonly used measure of persuasion whose precise interpretation has been obscure in the literature. By using the potential outcome framework, we define the causal persuasion rate by a proper conditional probability of taking the action of interest with a persuasive message conditional on not taking the action without the message. We then formally study identification under empirically relevant data scenarios and show that the commonly adopted measure generally does not estimate—but often overstates—the causal rate of persuasion. We discuss several new parameters of interest and provide practical methods for causal inference.",http://dx.doi.org/10.1086/724114
Journal of Political Economy,2023,What Happened to US Business Dynamism?,Ufuk Akcigit and Sina T. Ates,"We attempt to understand potential common forces behind rising market concentration and a slowdown in business dynamism in the US economy, through a micro-founded general equilibrium model of endogenous firm dynamics. The model captures the strategic behavior between competing firms, its effect on their innovation decisions, and the resulting “best-versus-the-rest” dynamics. We consider multiple potential mechanisms that can drive the observed changes and use the calibrated model to assess their relative importance, with particular attention to the implied transitional dynamics. Our results highlight the dominant role of a decline in the intensity of knowledge diffusion from frontier firms to laggard ones. We present new evidence that corroborates a declining knowledge diffusion in the economy.",http://dx.doi.org/10.1086/724289
Journal of Political Economy,2023,Determinacy without the Taylor Principle,George-Marios Angeletos and Chen Lian,"Our understanding of monetary policy is complicated by an indeterminacy problem: the same path for the nominal interest rate is consistent with multiple equilibrium paths for inflation and output. We offer a potential resolution by showing that small frictions in social memory and intertemporal coordination can remove this indeterminacy. Under our perturbations, the unique equilibrium is the same as that selected by the Taylor principle, but it no more relies on it; monetary policy is left to play only a stabilization role; and fiscal policy needs to be Ricardian even when monetary policy is passive.",http://dx.doi.org/10.1086/723634
Journal of Political Economy,2023,Returns to On-the-Job Soft Skills Training,"Achyuta Adhvaryu, Namrata Kala and Anant Nyshadham","We estimate productivity gains of 13.5% from workplace soft skills training among Indian garment workers. Productivity gains are greater when trainees work on joint operations alongside other coworkers, consistent with gains being driven by improved teamwork and collaboration. Furthermore, untreated coworkers on the treated production lines also show increased productivity. These improvements in the teamwork substitute for managerial attention. Despite productivity gains and higher promotion probabilities among treated workers, there are no effects on wages or retention, consistent with frictions in this labor market. Consequently, the net return to the firm was large: 256% 8 months after program completion.",http://dx.doi.org/10.1086/724320
Journal of Political Economy,2023,"Dynamic Bank Expansion: Spatial Growth, Financial Access, and Inequality","Yan Ji, Songyuan Teng and Robert M. Townsend","We propose a model with local spatial markets and heterogeneous agents to understand and evaluate the geographic expansion of bank branches after banking deregulation in Thailand. The model features heterogeneity in financial frictions across regions, with the costs of accessing credit and deposits depending on the distance from the nearest branch. Disciplined by micro estimates of the effects of branch openings, the model reproduces salient regional and aggregate patterns concerning occupational choice, financial access, and inequality. We apply the model to study two counterfactual financial sector policies in distant markets, one subsidizing branches and the other subsidizing household deposits.",http://dx.doi.org/10.1086/724112
Journal of Political Economy,2023,Cooperative Property Rights and Development: Evidence from Land Reform in El Salvador: A Comment,"Anders Kjelsrud, Andreas Kotsadam and Ole Rogeberg",,http://dx.doi.org/10.1086/725235
Journal of Political Economy,2023,Erratum: Cooperative Property Rights and Development: Evidence from Land Reform in El Salvador,Eduardo Montero,,http://dx.doi.org/10.1086/725234
Journal of Political Economy,2023,How Costly Are Markups?,"Chris Edmond, Virgiliu Midrigan and Yi Xu","We study the welfare costs of markups in a dynamic model with heterogeneous firms and endogenous markups. We provide aggregation results summarizing the macro implications of micro-level markup heterogeneity. We calibrate our model to US Census of Manufactures data and find that the costs of markups can be large. We decompose the costs into three channels: an aggregate markup that acts like a uniform output tax, misallocation of factors of production, and inefficient entry. We find that the aggregate-markup and misallocation channels account for most of the costs of markups and that the entry channel is much less important.",http://dx.doi.org/10.1086/722986
Journal of Political Economy,2023,Optimal Deposit Insurance,Eduardo Davila and Itay Goldstein,"This paper studies the optimal determination of deposit insurance when bank runs are possible. We show that the welfare impact of changes in the level of deposit insurance coverage can be generally expressed in terms of a small number of sufficient statistics, which include the level of losses in specific scenarios and the probability of bank failure. We characterize the wedges that determine the optimal ex ante regulation, which map to asset- and liability-side regulation. We demonstrate how to employ our framework in an application to the most recent change in coverage in the United States, which took place in 2008.",http://dx.doi.org/10.1086/723633
Journal of Political Economy,2023,The Conservation Multiplier,Bard Harstad,"Every government that controls an exhaustible resource must decide whether to exploit it or conserve it and thereby let the subsequent government decide whether to exploit or conserve. This paper develops a positive theory of this situation and shows when a small change in parameter values has a multiplier effect on exploitation. The multiplier strengthens the influence of a lobby paying for exploitation and of a donor compensating for conservation. A successful donor pays every period for each unit; a successful lobby pays once. This asymmetry causes inefficient exploitation. A normative analysis uncovers when compensations are optimally offered to the party in power, to the general public, or to the lobby.",http://dx.doi.org/10.1086/723637
Journal of Political Economy,2023,Learning and Money Adoption,Michael Choi and Fan Liang,"We consider a dynamic monetary economy where agents gradually learn about the holding cost of a new asset and coordinate to adopt it as money or abandon it. We provide closed-form solutions for state-contingent asset prices and agents’ adoption decision. The transactional benefits of using money are endogenous and can convexify or concavify the payoff structure. Thus, the arrival of new information can raise or reduce the asset’s price, which is in sharp contrast to standard insights in experimentation models. Full disclosure of the asset type and an increase in the learning speed improve information but have different welfare implications.",http://dx.doi.org/10.1086/722983
Journal of Political Economy,2023,Keeping the Listener Engaged: A Dynamic Model of Bayesian Persuasion,"Yeon-Koo Che, Kyungmin Kim and Konrad Mierendorff","We consider a dynamic model of Bayesian persuasion in which information takes time and is costly for the sender to generate and for the receiver to process, and neither player can commit to their future actions. Persuasion may totally collapse in a Markov perfect equilibrium of this game. However, for persuasion costs sufficiently small, a version of a folk theorem holds: outcomes that approximate Kamenica and Gentzkow’s sender-optimal persuasion as well as full revelation and everything in between are obtained in Markov perfect equilibrium as the cost vanishes.",http://dx.doi.org/10.1086/722985
Journal of Political Economy,2023,Patent Publication and Innovation,"Deepak Hegde, Kyle Herkenhoff and Chenqi Zhu","We measure how patent publication affects innovation by exploiting the American Inventor’s Protection Act of 1999 (AIPA), which accelerated public disclosure of US patents by about 1.5 years. We obtain causal estimates by comparing US patents subject to AIPA with “twin” European patents that were not. Post-AIPA, US patents receive more and faster follow-on citations, indicating greater technology diffusion. Technological overlap increases between distant but related patents and decreases between highly similar patents, and patent applications are less likely to be abandoned, suggesting less duplicative R&D. Publicly listed firms exposed to 1 standard deviation longer patent grant delays increased R&D by 4% post-AIPA.",http://dx.doi.org/10.1086/723636
Journal of Political Economy,2023,Pareto-Improving Optimal Capital and Labor Taxes,"Katharina Greulich, Sarolta Laczó and Albert Marcet","We study optimal Pareto-improving factor taxation when agents are heterogeneous in their labor productivity and wealth and markets are complete. Pareto-improving policies require a gradual reform: labor taxes should be cut, and capital taxes should remain high for a long time before reaching the limit. This policy redistributes wealth in favor of workers, promotes growth, and causes early deficits and government debt in the long run. We address several technical issues, such as sufficiency of Lagrangian solutions in a Ramsey problem, their relation to welfare functions, and solution algorithms. We also provide a proof that long-run capital taxes are zero.",http://dx.doi.org/10.1086/723635
Journal of Political Economy,2023,Partial Default,"Cristina Arellano, Xavier Mateos-Planas and José-Víctor Ríos-Rull","We document that countries partially default often and with varying intensity, resulting in lengthy episodes and hump-shaped patterns for partial default and debt. Default episodes lead to haircuts for lenders but not to reductions in debt, because the defaulted debt accumulates and borrowing continues. We present a theory of partial default rationalizing these patterns and the heterogeneity of partial default, and partial default’s comovements with spreads, debt, and output that are absent in standard sovereign default theory. We include policy counterfactuals in the form of pari passu and no-dilution clauses and debt-relief policies, and their welfare implications.",http://dx.doi.org/10.1086/722934
Journal of Political Economy,2023,The Equilibrium Existence Duality,"Elizabeth Baldwin, Ravi Jagadeesan, Paul Klemperer and Alexander Teytelboym","We show that with indivisible goods, the existence of competitive equilibrium fundamentally depends on agents’ substitution effects, not their income effects. Our equilibrium existence duality allows us to transport results on the existence of competitive equilibrium from settings with transferable utility to settings with income effects. One consequence is that net substitutability—which is a strictly weaker condition than gross substitutability—is sufficient for the existence of competitive equilibrium. Further applications give new existence results beyond the case of (net) substitutes. Our results have implications for auction design.",http://dx.doi.org/10.1086/722935
Journal of Political Economy,2023,The Lasting Effects of Early-Childhood Education on Promoting the Skills and Social Mobility of Disadvantaged African Americans and Their Children,"Jorge Luis Garcia, James Heckman and Victor Ronda","This paper demonstrates the long-term intra- and intergenerational benefits of the HighScope Perry Preschool Project, which targeted disadvantaged African American children. We use newly collected data on the original participants through late middle age and on their children into their midtwenties. We document long-lasting improvements in the original participants’ skills, marriage stability, earnings, criminal behavior, and health. Beneficial program impacts through the child-rearing years translate into better family environments for their children, leading to intergenerational gains. Children of the original participants have higher levels of education and employment, lower levels of criminal activity, and better health than children of the controls.",http://dx.doi.org/10.1086/722936
Journal of Political Economy,2023,The Mainstreaming of Marx: Measuring the Effect of the Russian Revolution on Karl Marx’s Influence,Phillip W. Magness and Michael Makovi,"Karl Marx’s high academic stature outside of economics diverges sharply from his peripheral influence within the discipline, particularly after nineteenth-century developments rendered the labor theory of value obsolete. We hypothesize that the 1917 Russian Revolution is responsible for elevating Marx into the academic mainstream. Using the synthetic control method, we construct a counterfactual for Marx’s citation patterns in Google Ngram data. This allows us to predict how often Marx would have been cited if the Russian Revolution had not happened. We find a significant treatment effect, meaning that Marx’s academic stature today owes a substantial debt to political happenstance.",http://dx.doi.org/10.1086/722933
Journal of Political Economy,2023,Pareto-Improving Segmentation of Multiproduct Markets,Nima Haghpanah and Ron Siegel,"We investigate whether a market served by a multiproduct monopolistic seller can be segmented in a way that benefits all consumers and the seller. The seller can offer a different product menu in each market segment, combining second- and third-degree price discrimination. We show that markets for which profit maximization leads to inefficiency can, generically, be segmented into two market segments in a way that increases the surplus of all consumers weakly and of some consumers and the seller strictly. Our constructive proof is based on deriving implications of binding incentive compatibility constraints when profit maximization implies inefficiency.",http://dx.doi.org/10.1086/722932
Journal of Political Economy,2023,Voluntary Interaction and the Principle of Mutual Benefit,"Andrea Isoni, Robert Sugden and Jiwei Zheng","Most social preference theories are based on observations of nonvoluntary interactions. Nonselfish behavior may take fundamentally different forms in voluntary interactions, such as market transactions. We investigate the “Principle of Mutual Benefit”—an injunctive norm requiring individuals who enter interactions voluntarily to conform to common expectations about behavior within them. This norm induces patterns of behavior inconsistent with existing social preference theories and allows extrinsic incentives to crowd in trustworthiness. We embed this norm in a model consistent with evidence about promise keeping, gift exchange, and “avoiding the ask.” We present new experimental evidence that people adhere to it.",http://dx.doi.org/10.1086/722930
Journal of Political Economy,2023,Partial Identification in Matching Models for the Marriage Market,Cristina Gualdani and Shruti Sinha,"We study partial identification of the preference parameters in the one-to-one matching model with perfectly transferable utilities. We do so without imposing parametric distributional assumptions on the unobserved heterogeneity and with data on one large market. We provide a tractable characterization of the identified set under various classes of nonparametric distributional assumptions on the unobserved heterogeneity. We reexamine some of the relevant questions in the empirical literature on the marriage market, which have been previously studied under the logit assumption. Our results reveal that many findings in the aforementioned literature are primarily driven by such parametric restrictions.",http://dx.doi.org/10.1086/722415
